entity_id,entity_type,name,name_iast,source_file,row_index,attestation_status
pitha:surya,pitha,surya,,datasets/geography/shakti_pitha_matrix.csv,0,seed_unverified
plant:agarwood,plant,Agarwood,,datasets/plants/nakshatra_plants.csv,5,seed_unverified
plant:amla,plant,Amla,,datasets/plants/nakshatra_plants.csv,1,seed_unverified
plant:arjuna,plant,Arjuna,,datasets/plants/nakshatra_plants.csv,14,seed_unverified
plant:arka,plant,Arka,,datasets/plants/nakshatra_plants.csv,21,seed_unverified
plant:ashoka,plant,Ashoka,,datasets/plants/sacred_plants.csv,5,seed_unverified
plant:ashwagandha,plant,Ashwagandha,,datasets/plants/nakshatra_plants.csv,0,seed_unverified
plant:bael,plant,Bael,,datasets/plants/nakshatra_plants.csv,13,seed_unverified
plant:bamboo,plant,Bamboo,,datasets/plants/nakshatra_plants.csv,6,seed_unverified
plant:banana,plant,Banana,,datasets/plants/sacred_plants.csv,8,seed_unverified
plant:banyan,plant,Banyan,,datasets/plants/nakshatra_plants.csv,9,seed_unverified
plant:bilva,plant,Bilva,,datasets/plants/sacred_plants.csv,1,seed_unverified
plant:fig,plant,Fig,,datasets/plants/nakshatra_plants.csv,2,seed_unverified
plant:jackfruit,plant,Jackfruit,,datasets/plants/nakshatra_plants.csv,20,seed_unverified
plant:jasmine,plant,Jasmine,,datasets/plants/nakshatra_plants.csv,3,seed_unverified
plant:kadamba,plant,Kadamba,,datasets/plants/nakshatra_plants.csv,23,seed_unverified
plant:khadira,plant,Khadira,,datasets/plants/nakshatra_plants.csv,4,seed_unverified
plant:lotus,plant,Lotus,,datasets/plants/nakshatra_plants.csv,19,seed_unverified
plant:mahua,plant,Mahua,,datasets/plants/nakshatra_plants.csv,26,seed_unverified
plant:mango,plant,Mango,,datasets/plants/nakshatra_plants.csv,24,seed_unverified
plant:nagakesara,plant,Nagakesara,,datasets/plants/nakshatra_plants.csv,8,seed_unverified
plant:neem,plant,Neem,,datasets/plants/nakshatra_plants.csv,25,seed_unverified
plant:palasha,plant,Palasha,,datasets/plants/nakshatra_plants.csv,10,seed_unverified
plant:peepal,plant,Peepal,,datasets/plants/nakshatra_plants.csv,7,seed_unverified
plant:rudraksha,plant,Rudraksha,,datasets/plants/nakshatra_plants.csv,11,seed_unverified
plant:sal,plant,Sal,,datasets/plants/nakshatra_plants.csv,18,seed_unverified
plant:sandalwood,plant,Sandalwood,,datasets/plants/sacred_plants.csv,6,seed_unverified
plant:shami,plant,Shami,,datasets/plants/nakshatra_plants.csv,22,seed_unverified
plant:silk_cotton,plant,Silk Cotton,,datasets/plants/nakshatra_plants.csv,17,seed_unverified
plant:soapnut,plant,Soapnut,,datasets/plants/nakshatra_plants.csv,12,seed_unverified
plant:tulsi,plant,Tulsi,,datasets/plants/nakshatra_plants.csv,16,seed_unverified
plant:wood_apple,plant,Wood Apple,,datasets/plants/nakshatra_plants.csv,15,seed_unverified
pranayama:bhastrika,pranayama,Bhastrika,,datasets/yoga/pranayama_core.csv,1,seed_unverified
pranayama:bhramari,pranayama,Bhramari,,datasets/yoga/pranayama_core.csv,3,seed_unverified
pranayama:kapalbhati,pranayama,Kapalbhati,,datasets/yoga/pranayama_core.csv,5,seed_unverified
pranayama:nadi_shodhana,pranayama,Nadi Shodhana,,datasets/yoga/pranayama_core.csv,4,seed_unverified
pranayama:sitali,pranayama,Sitali,,datasets/yoga/pranayama_core.csv,2,seed_unverified
pranayama:ujjayi,pranayama,Ujjayi,,datasets/yoga/pranayama_core.csv,0,seed_unverified
raga:bageshri,raga,Bāgeshrī,Bāgeshrī,datasets/sound/raga_master.csv,18,seed_unverified
raga:bhairava,raga,Bhairava,,datasets/gandharva/raga_therapeutic.csv,2,seed_unverified
raga:bhairavi,raga,Bhairavī,Bhairavī,datasets/sound/raga_master.csv,4,seed_unverified
raga:bhimpalasi,raga,Bhimpalasi,,datasets/gandharva/raga_therapeutic.csv,0,seed_unverified
raga:bhup,raga,Bhūp,Bhūp,datasets/sound/raga_master.csv,0,seed_unverified
raga:bihag,raga,Bihāg,Bihāg,datasets/sound/raga_master.csv,2,seed_unverified
raga:darbari,raga,Darbari,,datasets/gandharva/raga_therapeutic.csv,3,seed_unverified
raga:desha,raga,Deśa,Deśa,datasets/sound/raga_master.csv,9,seed_unverified
raga:hindol,raga,Hindol,Hindol,datasets/sound/raga_master.csv,7,seed_unverified
raga:jhinjhoti,raga,Jhinjhoṭī,Jhinjhoṭī,datasets/sound/raga_master.csv,19,seed_unverified
raga:kedara,raga,Kedāra,Kedāra,datasets/sound/raga_master.csv,3,seed_unverified
raga:khamaj,raga,Khāmaj,Khāmaj,datasets/sound/raga_master.csv,10,seed_unverified
raga:lalit,raga,Lalit,Lalit,datasets/sound/raga_master.csv,12,seed_unverified
raga:malkauns,raga,Mālkauns,Mālkauns,datasets/sound/raga_master.csv,8,seed_unverified
raga:marwa,raga,Marwa,,datasets/gandharva/raga_therapeutic.csv,6,seed_unverified
raga:miya_malhar,raga,Mīyā Mālhar,Mīyā Mālhar,datasets/sound/raga_master.csv,15,seed_unverified
raga:nata_bhairav,raga,Nāṭa Bhairav,Nāṭa Bhairav,datasets/sound/raga_master.csv,16,seed_unverified
raga:pilu,raga,Pīlu,Pīlu,datasets/sound/raga_master.csv,11,seed_unverified
raga:puriya,raga,Pūriyā,Pūriyā,datasets/sound/raga_master.csv,6,seed_unverified
raga:purvi,raga,Pūrvī,Pūrvī,datasets/sound/raga_master.csv,13,seed_unverified
raga:shree,raga,Shree,,datasets/gandharva/raga_therapeutic.csv,7,seed_unverified
raga:shri,raga,Śrī,Śrī,datasets/sound/raga_master.csv,14,seed_unverified
raga:tilaka_kamod,raga,Tilaka Kāmod,Tilaka Kāmod,datasets/sound/raga_master.csv,17,seed_unverified
raga:todi,raga,Ṭoḍī,Ṭoḍī,datasets/sound/raga_master.csv,5,seed_unverified
raga:yaman,raga,Yaman,,datasets/gandharva/raga_therapeutic.csv,4,seed_unverified
raga:yaman_kalyan,raga,Yaman Kalyān,Yaman Kalyān,datasets/sound/raga_master.csv,1,seed_unverified
rasa:adbhuta,rasa,Adbhuta,Adbhuta,datasets/ontology/rasa_siddhanta.csv,6,seed_unverified
rasa:astringent,rasa,astringent,,datasets/ayurveda/rasa.csv,5,seed_unverified
rasa:bhayanaka,rasa,Bhayānaka,Bhayānaka,datasets/ontology/rasa_siddhanta.csv,10,seed_unverified
rasa:bibhatsa,rasa,Bībhatsa,Bībhatsa,datasets/ontology/rasa_siddhanta.csv,11,seed_unverified
rasa:bitter,rasa,bitter,,datasets/ayurveda/rasa.csv,4,seed_unverified
rasa:dasya,rasa,Dāsya,Dāsya,datasets/ontology/rasa_siddhanta.csv,1,seed_unverified
rasa:hasya,rasa,Hāsya,Hāsya,datasets/ontology/rasa_siddhanta.csv,5,seed_unverified
rasa:karuna,rasa,Karuṇā,Karuṇā,datasets/ontology/rasa_siddhanta.csv,8,seed_unverified
rasa:madhurya,rasa,Mādhurya,Mādhurya,datasets/ontology/rasa_siddhanta.csv,4,seed_unverified
rasa:pungent,rasa,pungent,,datasets/ayurveda/rasa.csv,3,seed_unverified
rasa:raudra,rasa,Raudra,Raudra,datasets/ontology/rasa_siddhanta.csv,9,seed_unverified
rasa:sakhya,rasa,Sakhya,Sakhya,datasets/ontology/rasa_siddhanta.csv,2,seed_unverified
rasa:salty,rasa,salty,,datasets/ayurveda/rasa.csv,2,seed_unverified
rasa:shanta,rasa,Śānta,Śānta,datasets/ontology/rasa_siddhanta.csv,0,seed_unverified
rasa:sour,rasa,sour,,datasets/ayurveda/rasa.csv,1,seed_unverified
rasa:sweet,rasa,sweet,,datasets/ayurveda/rasa.csv,0,seed_unverified
rasa:vatsalya,rasa,Vātsalya,Vātsalya,datasets/ontology/rasa_siddhanta.csv,3,seed_unverified
rasa:vira,rasa,Vīra,Vīra,datasets/ontology/rasa_siddhanta.csv,7,seed_unverified
rashi:aquarius,rashi,Aquarius,,datasets/entities/rashi.csv,10,seed_unverified
rashi:aries,rashi,Aries,,datasets/entities/rashi.csv,0,seed_unverified
rashi:cancer,rashi,Cancer,,datasets/entities/rashi.csv,3,seed_unverified
rashi:capricorn,rashi,Capricorn,,datasets/entities/rashi.csv,9,seed_unverified
rashi:gemini,rashi,Gemini,,datasets/entities/rashi.csv,2,seed_unverified
rashi:leo,rashi,Leo,,datasets/entities/rashi.csv,4,seed_unverified
rashi:libra,rashi,Libra,,datasets/entities/rashi.csv,6,seed_unverified
rashi:pisces,rashi,Pisces,,datasets/entities/rashi.csv,11,seed_unverified
rashi:sagittarius,rashi,Sagittarius,,datasets/entities/rashi.csv,8,seed_unverified
rashi:scorpio,rashi,Scorpio,,datasets/entities/rashi.csv,7,seed_unverified
rashi:taurus,rashi,Taurus,,datasets/entities/rashi.csv,1,seed_unverified
rashi:virgo,rashi,Virgo,,datasets/entities/rashi.csv,5,seed_unverified
site:budha,site,budha,,datasets/geography/sacred_sites_global.csv,3,seed_unverified
site:chandra,site,chandra,,datasets/geography/sacred_sites_global.csv,10,seed_unverified
site:guru,site,guru,,datasets/geography/sacred_sites_global.csv,12,seed_unverified
site:ketu,site,ketu,,datasets/geography/sacred_sites_global.csv,2,seed_unverified
site:mangal,site,mangal,,datasets/geography/sacred_sites_global.csv,7,seed_unverified
site:shani,site,shani,,datasets/geography/sacred_sites_global.csv,1,seed_unverified
site:surya,site,surya,,datasets/geography/sacred_sites_global.csv,0,seed_unverified
species:airavata,species,Airāvata,Airāvata,datasets/species/species_entities.csv,21,seed_unverified
species:ashva,species,Aśva,Aśva,datasets/species/species_entities.csv,0,seed_unverified
species:gaja,species,Gaja,Gaja,datasets/species/species_entities.csv,1,seed_unverified
species:garuda,species,Garuḍa,Garuḍa,datasets/species/species_entities.csv,16,seed_unverified
species:go,species,Go,Go,datasets/species/species_entities.csv,7,seed_unverified
species:hamsa,species,Haṃsa,Haṃsa,datasets/species/species_entities.csv,15,seed_unverified
species:mahisha,species,Mahiṣa,Mahiṣa,datasets/species/species_entities.csv,8,seed_unverified
species:makara,species,Makara,Makara,datasets/species/species_entities.csv,20,seed_unverified
species:marjara,species,Mārjāra,Mārjāra,datasets/species/species_entities.csv,5,seed_unverified
species:mayura,species,Mayūra,Mayūra,datasets/species/species_entities.csv,14,seed_unverified
species:mesha,species,Meṣa,Meṣa,datasets/species/species_entities.csv,2,seed_unverified
species:mushaka,species,Mūṣaka,Mūṣaka,datasets/species/species_entities.csv,6,seed_unverified
species:nakula,species,Nakula,Nakula,datasets/species/species_entities.csv,12,seed_unverified
species:nandi,species,Nandī,Nandī,datasets/species/species_entities.csv,17,seed_unverified
species:sarpa,species,Sarpa,Sarpa,datasets/species/species_entities.csv,3,seed_unverified
species:shashaka,species,Śaśaka,Śaśaka,datasets/species/species_entities.csv,10,seed_unverified
species:shuka,species,Śuka,Śuka,datasets/species/species_entities.csv,19,seed_unverified
species:shvan,species,Śvan,Śvan,datasets/species/species_entities.csv,4,seed_unverified
species:simha,species,Siṃha,Siṃha,datasets/species/species_entities.csv,13,seed_unverified
species:uluka,species,Ulūka,Ulūka,datasets/species/species_entities.csv,18,seed_unverified
species:vanara,species,Vānara,Vānara,datasets/species/species_entities.csv,11,seed_unverified
species:vyaghra,species,Vyāghra,Vyāghra,datasets/species/species_entities.csv,9,seed_unverified
tala:adi,tala,Ādi,Ādi,datasets/carnatic/tala_master.csv,35,seed_unverified
tala:ata,tala,Āṭa,Āṭa,datasets/carnatic/tala_master.csv,25,seed_unverified
tala:ata_catusra,tala,Ata Catusra,,datasets/carnatic/35_talas.csv,26,seed_unverified
tala:ata_khanda,tala,Ata Khanda,,datasets/carnatic/35_talas.csv,27,seed_unverified
tala:ata_misra,tala,Ata Misra,,datasets/carnatic/35_talas.csv,28,seed_unverified
tala:ata_sankirna,tala,Ata Sankirna,,datasets/carnatic/35_talas.csv,29,seed_unverified
tala:ata_tisra,tala,Ata Tisra,,datasets/carnatic/35_talas.csv,25,seed_unverified
tala:dadra,tala,Dādrā,Dādrā,datasets/carnatic/tala_master.csv,44,seed_unverified
tala:dhamar,tala,Dhamār,Dhamār,datasets/carnatic/tala_master.csv,47,seed_unverified
tala:dhruva,tala,Dhruva,Dhruva,datasets/carnatic/tala_master.csv,0,seed_unverified
tala:dhruva_catusra,tala,Dhruva Catusra,,datasets/carnatic/35_talas.csv,1,seed_unverified
tala:dhruva_khanda,tala,Dhruva Khanda,,datasets/carnatic/35_talas.csv,2,seed_unverified
tala:dhruva_misra,tala,Dhruva Misra,,datasets/carnatic/35_talas.csv,3,seed_unverified
tala:dhruva_sankirna,tala,Dhruva Sankirna,,datasets/carnatic/35_talas.csv,4,seed_unverified
tala:dhruva_tisra,tala,Dhruva Tisra,,datasets/carnatic/35_talas.csv,0,seed_unverified
tala:dipchandi,tala,Dīpchandī,Dīpchandī,datasets/carnatic/tala_master.csv,46,seed_unverified
tala:eka,tala,Eka,Eka,datasets/carnatic/tala_master.csv,30,seed_unverified
tala:eka_catusra,tala,Eka Catusra,,datasets/carnatic/35_talas.csv,31,seed_unverified
tala:eka_khanda,tala,Eka Khanda,,datasets/carnatic/35_talas.csv,32,seed_unverified
tala:eka_misra,tala,Eka Misra,,datasets/carnatic/35_talas.csv,33,seed_unverified
tala:eka_sankirna,tala,Eka Sankirna,,datasets/carnatic/35_talas.csv,34,seed_unverified
tala:eka_tisra,tala,Eka Tisra,,datasets/carnatic/35_talas.csv,30,seed_unverified
tala:ektal,tala,Ektāl,Ektāl,datasets/carnatic/tala_master.csv,41,seed_unverified
tala:jhampa,tala,Jhampā,Jhampā,datasets/carnatic/tala_master.csv,15,seed_unverified
tala:jhampa_catusra,tala,Jhampa Catusra,,datasets/carnatic/35_talas.csv,16,seed_unverified
tala:jhampa_khanda,tala,Jhampa Khanda,,datasets/carnatic/35_talas.csv,17,seed_unverified
tala:jhampa_misra,tala,Jhampa Misra,,datasets/carnatic/35_talas.csv,18,seed_unverified
tala:jhampa_sankirna,tala,Jhampa Sankirna,,datasets/carnatic/35_talas.csv,19,seed_unverified
tala:jhampa_tisra,tala,Jhampa Tisra,,datasets/carnatic/35_talas.csv,15,seed_unverified
tala:jhaptal,tala,Jhaptāl,Jhaptāl,datasets/carnatic/tala_master.csv,42,seed_unverified
tala:jhoomra,tala,Jhoomrā,Jhoomrā,datasets/carnatic/tala_master.csv,49,seed_unverified
tala:keharwa,tala,Keharwa,Keharwa,datasets/carnatic/tala_master.csv,45,seed_unverified
tala:khanda_capu,tala,Khaṇḍa Cāpu,Khaṇḍa Cāpu,datasets/carnatic/tala_master.csv,37,seed_unverified
tala:matya,tala,Matya,Matya,datasets/carnatic/tala_master.csv,5,seed_unverified
tala:matya_catusra,tala,Matya Catusra,,datasets/carnatic/35_talas.csv,6,seed_unverified
tala:matya_khanda,tala,Matya Khanda,,datasets/carnatic/35_talas.csv,7,seed_unverified
tala:matya_misra,tala,Matya Misra,,datasets/carnatic/35_talas.csv,8,seed_unverified
tala:matya_sankirna,tala,Matya Sankirna,,datasets/carnatic/35_talas.csv,9,seed_unverified
tala:matya_tisra,tala,Matya Tisra,,datasets/carnatic/35_talas.csv,5,seed_unverified
tala:mishra_capu,tala,Miśra Cāpu,Miśra Cāpu,datasets/carnatic/tala_master.csv,38,seed_unverified
tala:rupak,tala,Rūpak,Rūpak,datasets/carnatic/tala_master.csv,43,seed_unverified
tala:rupaka,tala,Rupaka,Rupaka,datasets/carnatic/tala_master.csv,10,seed_unverified
tala:rupaka_catusra,tala,Rupaka Catusra,,datasets/carnatic/35_talas.csv,11,seed_unverified
tala:rupaka_khanda,tala,Rupaka Khanda,,datasets/carnatic/35_talas.csv,12,seed_unverified
tala:rupaka_misra,tala,Rupaka Misra,,datasets/carnatic/35_talas.csv,13,seed_unverified
tala:rupaka_sankirna,tala,Rupaka Sankirna,,datasets/carnatic/35_talas.csv,14,seed_unverified
tala:rupaka_tisra,tala,Rupaka Tisra,,datasets/carnatic/35_talas.csv,10,seed_unverified
tala:sankirna_capu,tala,Saṅkīrṇa Cāpu,Saṅkīrṇa Cāpu,datasets/carnatic/tala_master.csv,39,seed_unverified
tala:tilwada,tala,Tilwāḍā,Tilwāḍā,datasets/carnatic/tala_master.csv,48,seed_unverified
tala:tintal,tala,Tīntāl,Tīntāl,datasets/carnatic/tala_master.csv,40,seed_unverified
tala:triputa,tala,Triputā,Triputā,datasets/carnatic/tala_master.csv,20,seed_unverified
tala:triputa_catusra,tala,Triputa Catusra,,datasets/carnatic/35_talas.csv,21,seed_unverified
tala:triputa_khanda,tala,Triputa Khanda,,datasets/carnatic/35_talas.csv,22,seed_unverified
tala:triputa_misra,tala,Triputa Misra,,datasets/carnatic/35_talas.csv,23,seed_unverified
tala:triputa_sankirna,tala,Triputa Sankirna,,datasets/carnatic/35_talas.csv,24,seed_unverified
tala:triputa_tisra,tala,Triputa Tisra,,datasets/carnatic/35_talas.csv,20,seed_unverified
tattva:abhidheya,tattva,Abhidheya,Abhidheya,datasets/ontology/vaishnava_tattva.csv,2,seed_unverified
tattva:acintya_bhedabheda,tattva,Acintya-bhedābheda,Acintya-bhedābheda,datasets/ontology/vaishnava_tattva.csv,0,seed_unverified
tattva:bhakti_tattva,tattva,Bhakti-tattva,Bhakti-tattva,datasets/ontology/vaishnava_tattva.csv,8,seed_unverified
tattva:dhama_tattva,tattva,Dhāma-tattva,Dhāma-tattva,datasets/ontology/vaishnava_tattva.csv,13,seed_unverified
tattva:guru_tattva,tattva,Guru-tattva,Guru-tattva,datasets/ontology/vaishnava_tattva.csv,11,seed_unverified
tattva:jiva_tattva,tattva,Jīva-tattva,Jīva-tattva,datasets/ontology/vaishnava_tattva.csv,6,seed_unverified
tattva:kala_tattva,tattva,Kāla-tattva,Kāla-tattva,datasets/ontology/vaishnava_tattva.csv,14,seed_unverified
tattva:lila_tattva,tattva,Līlā-tattva,Līlā-tattva,datasets/ontology/vaishnava_tattva.csv,12,seed_unverified
tattva:maya_tattva,tattva,Māyā-tattva,Māyā-tattva,datasets/ontology/vaishnava_tattva.csv,7,seed_unverified
tattva:nama_tattva,tattva,Nāma-tattva,Nāma-tattva,datasets/ontology/vaishnava_tattva.csv,9,seed_unverified
tattva:prayojana,tattva,Prayojana,Prayojana,datasets/ontology/vaishnava_tattva.csv,3,seed_unverified
tattva:rasa_tattva,tattva,Rasa-tattva,Rasa-tattva,datasets/ontology/vaishnava_tattva.csv,10,seed_unverified
tattva:sambandha,tattva,Sambandha,Sambandha,datasets/ontology/vaishnava_tattva.csv,1,seed_unverified
tattva:shakti_parinama,tattva,Śakti-parināma,Śakti-parināma,datasets/ontology/vaishnava_tattva.csv,5,seed_unverified
tattva:svayam_bhagavan,tattva,Svayam Bhagavān,Svayam Bhagavān,datasets/ontology/vaishnava_tattva.csv,4,seed_unverified
tithi:amavasya,tithi,Amavasya,,datasets/astro/tithi_core.csv,15,seed_unverified
tithi:ashtami,tithi,Ashtami,Aṣṭamī,datasets/astro/tithi_list.csv,7,seed_unverified
tithi:chaturdashi,tithi,Chaturdashi,Caturdaśī,datasets/astro/tithi_list.csv,13,seed_unverified
tithi:chaturthi,tithi,Chaturthi,Caturthī,datasets/astro/tithi_list.csv,3,seed_unverified
tithi:dashami,tithi,Dashami,Daśamī,datasets/astro/tithi_list.csv,9,seed_unverified
tithi:dvadashi,tithi,Dvadashi,Dvādaśī,datasets/astro/tithi_list.csv,11,seed_unverified
tithi:dvitiya,tithi,Dvitiya,Dvitīyā,datasets/astro/tithi_list.csv,1,seed_unverified
tithi:ekadashi,tithi,Ekadashi,Ekādaśī,datasets/astro/tithi_list.csv,10,seed_unverified
tithi:krishna_amavasya,tithi,Amāvāsyā,Amāvāsyā,datasets/astro/tithi_master.csv,29,seed_unverified
tithi:krishna_ashtami,tithi,Aṣṭamī,Aṣṭamī,datasets/astro/tithi_master.csv,22,seed_unverified
tithi:krishna_caturdashi,tithi,Caturdaśī,Caturdaśī,datasets/astro/tithi_master.csv,28,seed_unverified
tithi:krishna_caturthi,tithi,Caturthī,Caturthī,datasets/astro/tithi_master.csv,18,seed_unverified
tithi:krishna_dashami,tithi,Daśamī,Daśamī,datasets/astro/tithi_master.csv,24,seed_unverified
tithi:krishna_dvadashi,tithi,Dvādaśī,Dvādaśī,datasets/astro/tithi_master.csv,26,seed_unverified
tithi:krishna_dvitiya,tithi,Dvitīyā,Dvitīyā,datasets/astro/tithi_master.csv,16,seed_unverified
tithi:krishna_ekadashi,tithi,Ekādaśī,Ekādaśī,datasets/astro/tithi_master.csv,25,seed_unverified
tithi:krishna_navami,tithi,Navamī,Navamī,datasets/astro/tithi_master.csv,23,seed_unverified
tithi:krishna_pancami,tithi,Pañcamī,Pañcamī,datasets/astro/tithi_master.csv,19,seed_unverified
tithi:krishna_pratipada,tithi,Pratipadā,Pratipadā,datasets/astro/tithi_master.csv,15,seed_unverified
tithi:krishna_saptami,tithi,Saptamī,Saptamī,datasets/astro/tithi_master.csv,21,seed_unverified
tithi:krishna_shashthi,tithi,Ṣaṣṭhī,Ṣaṣṭhī,datasets/astro/tithi_master.csv,20,seed_unverified
tithi:krishna_trayodashi,tithi,Trayodaśī,Trayodaśī,datasets/astro/tithi_master.csv,27,seed_unverified
tithi:krishna_tritiya,tithi,Tṛtīyā,Tṛtīyā,datasets/astro/tithi_master.csv,17,seed_unverified
tithi:navami,tithi,Navami,Navamī,datasets/astro/tithi_list.csv,8,seed_unverified
tithi:panchami,tithi,Panchami,Pañcamī,datasets/astro/tithi_list.csv,4,seed_unverified
tithi:pratipada,tithi,Pratipada,,datasets/astro/tithi_core.csv,0,seed_unverified
tithi:pratipat,tithi,Pratipat,Pratipadā,datasets/astro/tithi_list.csv,0,seed_unverified
tithi:purnima,tithi,Purnima,,datasets/astro/tithi_core.csv,14,seed_unverified
tithi:purnimaamavasya,tithi,Purnima/Amavasya,Pūrṇimā/Amāvasyā,datasets/astro/tithi_list.csv,14,seed_unverified
tithi:saptami,tithi,Saptami,Saptamī,datasets/astro/tithi_list.csv,6,seed_unverified
tithi:shashthi,tithi,Shashthi,Ṣaṣṭhī,datasets/astro/tithi_list.csv,5,seed_unverified
tithi:shukla_ashtami,tithi,Aṣṭamī,Aṣṭamī,datasets/astro/tithi_master.csv,7,seed_unverified
tithi:shukla_caturdashi,tithi,Caturdaśī,Caturdaśī,datasets/astro/tithi_master.csv,13,seed_unverified
tithi:shukla_caturthi,tithi,Caturthī,Caturthī,datasets/astro/tithi_master.csv,3,seed_unverified
tithi:shukla_dashami,tithi,Daśamī,Daśamī,datasets/astro/tithi_master.csv,9,seed_unverified
tithi:shukla_dvadashi,tithi,Dvādaśī,Dvādaśī,datasets/astro/tithi_master.csv,11,seed_unverified
tithi:shukla_dvitiya,tithi,Dvitīyā,Dvitīyā,datasets/astro/tithi_master.csv,1,seed_unverified
tithi:shukla_ekadashi,tithi,Ekādaśī,Ekādaśī,datasets/astro/tithi_master.csv,10,seed_unverified
tithi:shukla_navami,tithi,Navamī,Navamī,datasets/astro/tithi_master.csv,8,seed_unverified
tithi:shukla_pancami,tithi,Pañcamī,Pañcamī,datasets/astro/tithi_master.csv,4,seed_unverified
tithi:shukla_paurnima,tithi,Paurṇimā,Paurṇimā,datasets/astro/tithi_master.csv,14,seed_unverified
tithi:shukla_pratipada,tithi,Pratipadā,Pratipadā,datasets/astro/tithi_master.csv,0,seed_unverified
tithi:shukla_saptami,tithi,Saptamī,Saptamī,datasets/astro/tithi_master.csv,6,seed_unverified
tithi:shukla_shashthi,tithi,Ṣaṣṭhī,Ṣaṣṭhī,datasets/astro/tithi_master.csv,5,seed_unverified
tithi:shukla_trayodashi,tithi,Trayodaśī,Trayodaśī,datasets/astro/tithi_master.csv,12,seed_unverified
tithi:shukla_tritiya,tithi,Tṛtīyā,Tṛtīyā,datasets/astro/tithi_master.csv,2,seed_unverified
tithi:trayodashi,tithi,Trayodashi,Trayodaśī,datasets/astro/tithi_list.csv,12,seed_unverified
tithi:tritiya,tithi,Tritiya,Tṛtīyā,datasets/astro/tithi_list.csv,2,seed_unverified
trigram:earth,trigram,earth,,datasets/iching/trigrams.csv,1,seed_unverified
trigram:fire,trigram,fire,,datasets/iching/trigrams.csv,5,seed_unverified
trigram:heaven,trigram,heaven,,datasets/iching/trigrams.csv,0,seed_unverified
trigram:lake,trigram,lake,,datasets/iching/trigrams.csv,7,seed_unverified
trigram:mountain,trigram,mountain,,datasets/iching/trigrams.csv,6,seed_unverified
trigram:thunder,trigram,thunder,,datasets/iching/trigrams.csv,2,seed_unverified
trigram:water,trigram,water,,datasets/iching/trigrams.csv,4,seed_unverified
trigram:wind,trigram,wind,,datasets/iching/trigrams.csv,3,seed_unverified
vipaka:pungent,vipaka,pungent,,datasets/ayurveda/vipaka.csv,2,seed_unverified
vipaka:sour,vipaka,sour,,datasets/ayurveda/vipaka.csv,1,seed_unverified
vipaka:sweet,vipaka,sweet,,datasets/ayurveda/vipaka.csv,0,seed_unverified
virya:cooling,virya,cooling,,datasets/ayurveda/virya.csv,1,seed_unverified
virya:heating,virya,heating,,datasets/ayurveda/virya.csv,0,seed_unverified
