from_id,relation,to_id,tradition,source,confidence,gaudiya_aligned,notes
hexagram:57,hexagram_nakshatra_resonance,nakshatra:swati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element air + dosha-body alignment vata/thigh + deva-sattva alignment
hexagram:57,hexagram_nakshatra_resonance,nakshatra:mula,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element air + dosha-body alignment vata/thigh
hexagram:57,hexagram_nakshatra_resonance,nakshatra:shravana,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element air + shared guna sattva + dosha-body alignment vata/thigh + deva-sattva alignment
hexagram:57,hexagram_nakshatra_resonance,nakshatra:shatabhisha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element air + dosha-body alignment vata/thigh
hexagram:58,hexagram_nakshatra_resonance,nakshatra:pushya,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment
hexagram:58,hexagram_nakshatra_resonance,nakshatra:ashlesha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment kapha/mouth
hexagram:58,hexagram_nakshatra_resonance,nakshatra:uttara_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared guna sattva + dosha-body alignment kapha/mouth
hexagram:58,hexagram_nakshatra_resonance,nakshatra:anuradha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment
hexagram:58,hexagram_nakshatra_resonance,nakshatra:uttara_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared guna sattva + dosha-body alignment kapha/mouth
hexagram:58,hexagram_nakshatra_resonance,nakshatra:uttara_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.8,false,shared element water + shared guna sattva + dosha-body alignment kapha/mouth
hexagram:58,hexagram_nakshatra_resonance,nakshatra:revati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment
hexagram:59,hexagram_nakshatra_resonance,nakshatra:ardra,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment vata/ear
hexagram:59,hexagram_nakshatra_resonance,nakshatra:punarvasu,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element air + shared guna sattva + dosha-body alignment vata/ear + deva-sattva alignment
hexagram:59,hexagram_nakshatra_resonance,nakshatra:pushya,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna sattva + deva-sattva alignment
hexagram:59,hexagram_nakshatra_resonance,nakshatra:hasta,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element air + shared guna sattva + dosha-body alignment vata/ear + deva-sattva alignment
hexagram:59,hexagram_nakshatra_resonance,nakshatra:swati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element air + dosha-body alignment vata/ear + deva-sattva alignment
hexagram:59,hexagram_nakshatra_resonance,nakshatra:anuradha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna sattva + deva-sattva alignment
hexagram:59,hexagram_nakshatra_resonance,nakshatra:mula,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element air + dosha-body alignment vata/ear
hexagram:59,hexagram_nakshatra_resonance,nakshatra:shravana,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element air + shared guna sattva + dosha-body alignment vata/ear + deva-sattva alignment
hexagram:59,hexagram_nakshatra_resonance,nakshatra:shatabhisha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element air + dosha-body alignment vata/ear
hexagram:59,hexagram_nakshatra_resonance,nakshatra:uttara_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element water + shared guna sattva
hexagram:59,hexagram_nakshatra_resonance,nakshatra:revati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna sattva + deva-sattva alignment
hexagram:60,hexagram_nakshatra_resonance,nakshatra:pushya,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment
hexagram:60,hexagram_nakshatra_resonance,nakshatra:ashlesha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment kapha/mouth
hexagram:60,hexagram_nakshatra_resonance,nakshatra:uttara_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared guna sattva + dosha-body alignment kapha/mouth
hexagram:60,hexagram_nakshatra_resonance,nakshatra:anuradha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment
hexagram:60,hexagram_nakshatra_resonance,nakshatra:uttara_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared guna sattva + dosha-body alignment kapha/mouth
hexagram:60,hexagram_nakshatra_resonance,nakshatra:uttara_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.8,false,shared element water + shared guna sattva + dosha-body alignment kapha/mouth
hexagram:60,hexagram_nakshatra_resonance,nakshatra:revati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment
hexagram:61,hexagram_nakshatra_resonance,nakshatra:punarvasu,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element air + shared guna sattva + deva-sattva alignment
hexagram:61,hexagram_nakshatra_resonance,nakshatra:pushya,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment
hexagram:61,hexagram_nakshatra_resonance,nakshatra:ashlesha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment kapha/mouth
hexagram:61,hexagram_nakshatra_resonance,nakshatra:uttara_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared guna sattva + dosha-body alignment kapha/mouth
hexagram:61,hexagram_nakshatra_resonance,nakshatra:hasta,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element air + shared guna sattva + deva-sattva alignment
hexagram:61,hexagram_nakshatra_resonance,nakshatra:swati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element air + deva-sattva alignment
hexagram:61,hexagram_nakshatra_resonance,nakshatra:anuradha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment
hexagram:61,hexagram_nakshatra_resonance,nakshatra:uttara_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared guna sattva + dosha-body alignment kapha/mouth
hexagram:61,hexagram_nakshatra_resonance,nakshatra:shravana,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element air + shared guna sattva + deva-sattva alignment
hexagram:61,hexagram_nakshatra_resonance,nakshatra:uttara_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.8,false,shared element water + shared guna sattva + dosha-body alignment kapha/mouth
hexagram:61,hexagram_nakshatra_resonance,nakshatra:revati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment
hexagram:62,hexagram_nakshatra_resonance,nakshatra:ashwini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:62,hexagram_nakshatra_resonance,nakshatra:bharani,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element earth + shared guna rajas + manushya-rajas alignment
hexagram:62,hexagram_nakshatra_resonance,nakshatra:krittika,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:62,hexagram_nakshatra_resonance,nakshatra:rohini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element earth + shared guna rajas + dosha-body alignment kapha/hand + manushya-rajas alignment
hexagram:62,hexagram_nakshatra_resonance,nakshatra:purva_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element earth + shared guna rajas + manushya-rajas alignment
hexagram:62,hexagram_nakshatra_resonance,nakshatra:uttara_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element earth + dosha-body alignment kapha/hand + manushya-rajas alignment
hexagram:62,hexagram_nakshatra_resonance,nakshatra:vishakha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:62,hexagram_nakshatra_resonance,nakshatra:uttara_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element earth + dosha-body alignment kapha/hand + manushya-rajas alignment
hexagram:62,hexagram_nakshatra_resonance,nakshatra:dhanishta,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:62,hexagram_nakshatra_resonance,nakshatra:purva_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element fire + manushya-rajas alignment
hexagram:63,hexagram_nakshatra_resonance,nakshatra:ashwini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element fire + deva-sattva alignment
hexagram:63,hexagram_nakshatra_resonance,nakshatra:krittika,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/eye
hexagram:63,hexagram_nakshatra_resonance,nakshatra:pushya,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna sattva + deva-sattva alignment
hexagram:63,hexagram_nakshatra_resonance,nakshatra:magha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/eye
hexagram:63,hexagram_nakshatra_resonance,nakshatra:chitra,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/eye
hexagram:63,hexagram_nakshatra_resonance,nakshatra:vishakha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/eye
hexagram:63,hexagram_nakshatra_resonance,nakshatra:anuradha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna sattva + deva-sattva alignment
hexagram:63,hexagram_nakshatra_resonance,nakshatra:purva_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment pitta/eye
hexagram:63,hexagram_nakshatra_resonance,nakshatra:dhanishta,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/eye
hexagram:63,hexagram_nakshatra_resonance,nakshatra:purva_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/eye
hexagram:63,hexagram_nakshatra_resonance,nakshatra:uttara_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element water + shared guna sattva
hexagram:63,hexagram_nakshatra_resonance,nakshatra:revati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna sattva + deva-sattva alignment
hexagram:64,hexagram_nakshatra_resonance,nakshatra:ashwini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.8,false,shared element fire + shared guna rajas + dosha-body alignment vata/ear
hexagram:64,hexagram_nakshatra_resonance,nakshatra:krittika,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:64,hexagram_nakshatra_resonance,nakshatra:ardra,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element water + dosha-body alignment vata/ear + manushya-rajas alignment
hexagram:64,hexagram_nakshatra_resonance,nakshatra:swati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared guna rajas + dosha-body alignment vata/ear
hexagram:64,hexagram_nakshatra_resonance,nakshatra:vishakha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:64,hexagram_nakshatra_resonance,nakshatra:purva_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna rajas + manushya-rajas alignment
hexagram:64,hexagram_nakshatra_resonance,nakshatra:dhanishta,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:64,hexagram_nakshatra_resonance,nakshatra:purva_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element fire + manushya-rajas alignment
hexagram:64,hexagram_nakshatra_resonance,nakshatra:uttara_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element water + manushya-rajas alignment
hexagram:01,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,direct tithi 1 alignment
hexagram:01,hexagram_devi_resonance,devi:kulasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:01,hexagram_devi_resonance,devi:citra,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element ether + shared guna sattva + shared rasa adbhuta
hexagram:02,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.55,false,direct tithi 2 alignment + shared rasa shanta
hexagram:03,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:03,hexagram_devi_resonance,devi:nityaklinna,yijing_tantraraja,hexagram_devi_resonance.csv,0.8,false,direct tithi 3 alignment + shared element water + shared rasa karuna
hexagram:03,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:03,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:03,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:03,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:04,hexagram_devi_resonance,devi:nityaklinna,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element water + shared guna tamas
hexagram:04,hexagram_devi_resonance,devi:bherunda,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,direct tithi 4 alignment + shared guna tamas
hexagram:05,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna sattva + shared rasa shanta
hexagram:05,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,direct tithi 5 alignment
hexagram:05,hexagram_devi_resonance,devi:kulasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:05,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna sattva + shared rasa shanta
hexagram:05,hexagram_devi_resonance,devi:citra,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:06,hexagram_devi_resonance,devi:mahavajresvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,direct tithi 6 alignment + shared guna rajas
hexagram:07,hexagram_devi_resonance,devi:shivaduti,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,direct tithi 7 alignment
hexagram:08,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element water + shared guna sattva
hexagram:08,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,direct tithi 8 alignment
hexagram:08,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element water + shared guna sattva
hexagram:08,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element earth + shared guna sattva + shared rasa shringara
hexagram:09,hexagram_devi_resonance,devi:kulasundari,yijing_tantraraja,hexagram_devi_resonance.csv,1.0,false,direct tithi 9 alignment + shared element ether + shared guna sattva + shared rasa shringara
hexagram:09,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna sattva
hexagram:09,hexagram_devi_resonance,devi:citra,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:10,hexagram_devi_resonance,devi:shivaduti,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,shared element ether + shared rasa bhayanaka
hexagram:10,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.65,false,direct tithi 10 alignment + shared element water
hexagram:11,hexagram_devi_resonance,devi:kulasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:11,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,direct tithi 11 alignment + shared guna sattva
hexagram:11,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element earth + shared guna sattva
hexagram:11,hexagram_devi_resonance,devi:citra,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:12,hexagram_devi_resonance,devi:shivaduti,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna tamas
hexagram:12,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,direct tithi 12 alignment
hexagram:13,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,shared element fire + shared rasa shringara
hexagram:13,hexagram_devi_resonance,devi:kulasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element ether + shared guna sattva + shared rasa shringara
hexagram:13,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.75,false,direct tithi 13 alignment + shared guna sattva + shared rasa shringara
hexagram:13,hexagram_devi_resonance,devi:citra,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:14,hexagram_devi_resonance,devi:kulasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:14,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.65,false,direct tithi 14 alignment + shared element fire
hexagram:14,hexagram_devi_resonance,devi:citra,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element ether + shared guna sattva + shared rasa adbhuta
hexagram:15,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element earth + shared guna sattva
hexagram:15,hexagram_devi_resonance,devi:citra,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,direct tithi 15 alignment + shared guna sattva
hexagram:16,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.65,false,secondary tithi cycle alignment + shared element fire + shared guna rajas
hexagram:16,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:16,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:16,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:16,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:17,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element fire + shared guna rajas + shared rasa shringara
hexagram:17,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,secondary tithi cycle alignment + shared element water
hexagram:17,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:17,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:17,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:17,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:18,hexagram_devi_resonance,devi:mahavajresvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna rajas
hexagram:19,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element water + shared guna sattva
hexagram:19,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element water + shared guna sattva
hexagram:19,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element earth + shared guna sattva + shared rasa shringara
hexagram:20,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna sattva
hexagram:20,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element earth + shared guna sattva
hexagram:21,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:21,hexagram_devi_resonance,devi:bherunda,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,shared element fire + shared rasa raudra
hexagram:21,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:21,hexagram_devi_resonance,devi:mahavajresvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,secondary tithi cycle alignment + shared guna rajas
hexagram:21,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:21,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:21,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element fire + shared guna rajas + shared rasa raudra
hexagram:22,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,shared element fire + shared rasa shringara
hexagram:22,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element earth + shared guna sattva + shared rasa shringara
hexagram:24,hexagram_devi_resonance,devi:kulasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,secondary tithi cycle alignment + shared guna sattva
hexagram:24,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element earth + shared guna sattva
hexagram:25,hexagram_devi_resonance,devi:kulasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:25,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,secondary tithi cycle alignment + shared guna sattva
hexagram:25,hexagram_devi_resonance,devi:citra,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element ether + shared guna sattva + shared rasa adbhuta
hexagram:26,hexagram_devi_resonance,devi:kulasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:26,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,secondary tithi cycle alignment + shared guna sattva
hexagram:26,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element earth + shared guna sattva
hexagram:26,hexagram_devi_resonance,devi:citra,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:27,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,shared element fire + shared rasa shringara
hexagram:27,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,secondary tithi cycle alignment + shared element fire
hexagram:27,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element earth + shared guna sattva + shared rasa shringara
hexagram:28,hexagram_devi_resonance,devi:mahavajresvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna rajas
hexagram:29,hexagram_devi_resonance,devi:nityaklinna,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element water + shared guna tamas
hexagram:30,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:30,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:30,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:30,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:30,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:31,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element water + shared guna sattva
hexagram:31,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element water + shared guna sattva
hexagram:31,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element earth + shared guna sattva + shared rasa shringara
hexagram:32,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna sattva
hexagram:33,hexagram_devi_resonance,devi:kulasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:33,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element earth + shared guna sattva
hexagram:33,hexagram_devi_resonance,devi:citra,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element ether + shared guna sattva
hexagram:34,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:34,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element fire + shared guna rajas + shared rasa vira
hexagram:34,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element fire + shared guna rajas + shared rasa vira
